name;image;description;positions;known_for;Producción;Equipos adicionales;Dirección;Banda sonora;Guion;Reparto;Música;Como sí mismos;Agradecimientos;IMDbPro;Animación;Arte;Sonido;Cámara y electricidad;metraje de archivo;Vestuario;Diseño de vestuario;Dirección o asistencia de la segunda unidad;Composición;sonido de archivo;Edición;Dirección de fotografía y cámara
Amy Poehler;https://m.media-amazon.com/images/M/MV5BYjIzMDA0NmUtMTlhZi00ZDU3LTkzYWMtZDhkYTU1ZDJlMGRkXkEyXkFqcGdeQXVyNzcwODE0OTk@._V1_QL75_UY133_CR14,0,90,133_.jpg;Amy Poehler nació el 16 de septiembre de 1971 en Massachusetts, Estados Unidos. Es una actriz y productora, conocida por Del revés (Inside Out) (2015), Mamá de alquiler (2008) y Parks and Recreation (2009). Ha estado casada con Will Arnett.;Reparto;2009–2015 • 124 episodios;30;;6;15;19;94;;218;16;;;;;;61;;;;;1;;
Amy Poehler;https://m.media-amazon.com/images/M/MV5BYjIzMDA0NmUtMTlhZi00ZDU3LTkzYWMtZDhkYTU1ZDJlMGRkXkEyXkFqcGdeQXVyNzcwODE0OTk@._V1_QL75_UY133_CR14,0,90,133_.jpg;Amy Poehler nació el 16 de septiembre de 1971 en Massachusetts, Estados Unidos. Es una actriz y productora, conocida por Del revés (Inside Out) (2015), Mamá de alquiler (2008) y Parks and Recreation (2009). Ha estado casada con Will Arnett.;Reparto;Saturday Night Live;30;;6;15;19;94;;218;16;;;;;;61;;;;;1;;
Amy Poehler;https://m.media-amazon.com/images/M/MV5BYjIzMDA0NmUtMTlhZi00ZDU3LTkzYWMtZDhkYTU1ZDJlMGRkXkEyXkFqcGdeQXVyNzcwODE0OTk@._V1_QL75_UY133_CR14,0,90,133_.jpg;Amy Poehler nació el 16 de septiembre de 1971 en Massachusetts, Estados Unidos. Es una actriz y productora, conocida por Del revés (Inside Out) (2015), Mamá de alquiler (2008) y Parks and Recreation (2009). Ha estado casada con Will Arnett.;Reparto;8,0;30;;6;15;19;94;;218;16;;;;;;61;;;;;1;;
Amy Poehler;https://m.media-amazon.com/images/M/MV5BYjIzMDA0NmUtMTlhZi00ZDU3LTkzYWMtZDhkYTU1ZDJlMGRkXkEyXkFqcGdeQXVyNzcwODE0OTk@._V1_QL75_UY133_CR14,0,90,133_.jpg;Amy Poehler nació el 16 de septiembre de 1971 en Massachusetts, Estados Unidos. Es una actriz y productora, conocida por Del revés (Inside Out) (2015), Mamá de alquiler (2008) y Parks and Recreation (2009). Ha estado casada con Will Arnett.;Reparto;Serie de TV;30;;6;15;19;94;;218;16;;;;;;61;;;;;1;;
Amy Poehler;https://m.media-amazon.com/images/M/MV5BYjIzMDA0NmUtMTlhZi00ZDU3LTkzYWMtZDhkYTU1ZDJlMGRkXkEyXkFqcGdeQXVyNzcwODE0OTk@._V1_QL75_UY133_CR14,0,90,133_.jpg;Amy Poehler nació el 16 de septiembre de 1971 en Massachusetts, Estados Unidos. Es una actriz y productora, conocida por Del revés (Inside Out) (2015), Mamá de alquiler (2008) y Parks and Recreation (2009). Ha estado casada con Will Arnett.;Reparto;VariousWeekend Update Anchor;30;;6;15;19;94;;218;16;;;;;;61;;;;;1;;
Amy Poehler;https://m.media-amazon.com/images/M/MV5BYjIzMDA0NmUtMTlhZi00ZDU3LTkzYWMtZDhkYTU1ZDJlMGRkXkEyXkFqcGdeQXVyNzcwODE0OTk@._V1_QL75_UY133_CR14,0,90,133_.jpg;Amy Poehler nació el 16 de septiembre de 1971 en Massachusetts, Estados Unidos. Es una actriz y productora, conocida por Del revés (Inside Out) (2015), Mamá de alquiler (2008) y Parks and Recreation (2009). Ha estado casada con Will Arnett.;Reparto;2001–2012 • 146 episodios;30;;6;15;19;94;;218;16;;;;;;61;;;;;1;;
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;Stranger in the Woods;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;Producción;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;¡Game Over, tío!;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;5,4;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;Producción;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;2018;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;Workaholics;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;8,1;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;Serie de TV;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;Producción(2010);35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;2011–2017 • 64 episodios;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;Criminales en el mar;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;6,0;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;Dirección(directed by);35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Kyle Newacheck;https://m.media-amazon.com/images/M/MV5BMTA5MDE3MjQyNDBeQTJeQWpwZ15BbWU4MDAwOTM1NzAx._V1_QL75_UY133_CR55,0,90,133_.jpg;Kyle Newacheck nació el 23 de enero de 1984 en Walnut Creek, California, Estados Unidos. Es un productor y escritor, conocido por Stranger in the Woods, ¡Game Over, tío! (2018) y Workaholics (2011).;Producción;2019;35;;35;9;21;16;1;18;4;;;;1;25;;;;;6;;4;1
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;La vuelta al mundo en 80 días;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;7,2;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;Serie de TV;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;Nyle Bellamy;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;2021 • 8 episodios;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;Poldark;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;8,3;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;Serie de TV;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;Ralph Hanson;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;2019 • 8 episodios;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;The Missing: Baptiste;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;7,3;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;Serie de TV;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;Michael;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;2021 • 3 episodios;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;Los Borgia;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;7,9;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;Serie de TV;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;Cardinal Ascanio Sforza;2;;;;;81;;2;;;;;;;1;;;;;;;
Peter Sullivan;https://m.media-amazon.com/images/M/MV5BMTk1MDJmMTctZGU2ZC00NjdjLTllNGEtN2FkNTJlN2FkOWMwXkEyXkFqcGdeQXVyMTk5ODcxMzc@._V1_QL75_UX90_CR0,1,90,133_.jpg;Peter Sullivan conocido por su papel en La vuelta al mundo en 80 días (2021), Poldark (2015) y The Missing: Baptiste (2019).;Reparto;2011–2013 • 28 episodios;2;;;;;81;;2;;;;;;;1;;;;;;;
